% Model,Water_Re1.mph
% Version,COMSOL 5.3.1.348
% Date,"Nov 16 2018, 18:11"
% Dimension,1
% Nodes,191
% Expressions,1
% Description,Line graph
% r,Height
0,1.3247357767193697
1.6529868546616075E-4,1.3176135171331789
3.3059737093231803E-4,1.3104912575469878
4.958960563984788E-4,1.3033689979607972
6.611947418646395E-4,1.2962467383746061
8.264934273307968E-4,1.2891244787884153
9.917957785474836E-4,1.2782541900960982
0.0011570981297641739,1.2673839014037809
0.0013224004809808607,1.2565136127114638
0.0014877028321975475,1.2456433240191465
0.0016530051834142342,1.2347730353268294
0.0018183060240382493,1.2173323518756591
0.0019836068646622643,1.1998916684244891
0.0021489077052862793,1.1824509849733187
0.0023142085459102943,1.1650103015221487
0.0024795093865343093,1.1475696180709785
0.0026448082265387307,1.125823776753628
0.0028101070665431417,1.1040779354362777
0.00297540590654757,1.0823320941189272
0.003140704746551981,1.0605862528015768
0.0033060035865564025,1.0388404114842265
0.0034713035292037765,1.0109589744018264
0.0036366034718511575,0.9830775373194262
0.003801903414498528,0.9551961002370258
0.003967203357145909,0.9273146631546257
0.00413250329979328,0.8994332260722255
0.004297802978237151,0.8672998302338804
0.004463102656681008,0.835166434395535
0.004628402335124893,0.8030330385571898
0.004793702013568751,0.7708996427188445
0.004959001692012622,0.7387662468804993
0.005124301662236416,0.704853020122984
0.005289601632460197,0.6709397933654685
0.005454901602684005,0.6370265666079532
0.005620201572907789,0.6031133398504378
0.005785501543131583,0.5692001130929224
0.005950801209710841,0.5322443613695778
0.00611610087629013,0.495288609646233
0.006281400542869405,0.4583328579228883
0.00644670020944868,0.4213771061995436
0.006611999876027955,0.3844213544761989
0.006777299859824747,0.3474461389667916
0.006942599843621555,0.31047092345738425
0.0071078998274183465,0.27349570794797695
0.007273199811215155,0.2365204924385696
0.007438499795011946,0.19954527692916227
0.007603799457706711,0.1636033579754757
0.007769099120401496,0.12766143902178914
0.007934398783096281,0.09171952006810256
0.008099698445791049,0.055777601114415994
0.008264998108485834,0.019835682160729427
0.008430298092282625,-0.013991552313495097
0.008595598076079437,-0.04781878678771962
0.008760898059876229,-0.08164602126194413
0.008926198043673061,-0.11547325573616866
0.009091498027469853,-0.14930049021039318
0.009256797694049194,-0.1794843418671673
0.009422097360628535,-0.20966819352394142
0.009587397027207852,-0.23985204518071554
0.009752696693787213,-0.2700358968374897
0.00991799636036653,-0.3002197484942638
0.010083296330590092,-0.32632713131563956
0.01024859630081363,-0.3524345141370153
0.010413896271037192,-0.3785418969583911
0.01057919624126073,-0.40464927977976684
0.010744496211484291,-0.4307566626011426
0.010909795889928693,-0.44756548251865047
0.01107509556837312,-0.46437430243615824
0.011240395246817522,-0.4811831223536661
0.011405694925261948,-0.49799194227117394
0.01157099460370635,-0.5148007621886818
0.011736294546352714,-0.5265576921882695
0.011901594488999079,-0.5383146221878573
0.012066894431645443,-0.550071552187445
0.012232194374291832,-0.5618284821870327
0.012397494316938196,-0.5735854121866205
0.012562794020696669,-0.5772608388582028
0.012728093724455117,-0.580936265529785
0.012893393428213565,-0.5846116922013671
0.013058693131972013,-0.5882871188729494
0.013223992835730485,-0.5919625455445315
0.013389292729188942,-0.5882118375278647
0.013554592622647424,-0.5844611295111977
0.013719892516105881,-0.5807104214945308
0.013885192409564366,-0.5769597134778638
0.014050492303022823,-0.5732090054611969
0.014215792059895357,-0.5619333424287997
0.014381091816767892,-0.5506576793964023
0.014546391573640426,-0.5393820163640051
0.01471169133051296,-0.5281063533316078
0.014876991087385494,-0.5168306902992106
0.015042290912818144,-0.5028473047173079
0.015207590738250794,-0.48886391913540495
0.015372890563683444,-0.4748805335535022
0.015538190389116094,-0.46089714797159936
0.015703490214548744,-0.44691376238969654
0.015868788900014898,-0.43224999624314103
0.016034087585481055,-0.4175862300965855
0.01619938627094721,-0.40292246395003
0.016364684956413363,-0.3882586978034745
0.01652998364187952,-0.373594931656919
0.016695285993096203,-0.3604398841491316
0.016860588344312886,-0.34728483664134424
0.01702589069552957,-0.3341297891335568
0.017191193046746253,-0.32097474162576944
0.017356495397962936,-0.30781969411798205
0.01752179623858697,-0.2984620433135578
0.017687097079211,-0.2891043925091335
0.017852397919835034,-0.2797467417047092
0.018017698760459066,-0.27038909090028496
0.018182999601083098,-0.26103144009586066
0.01834829844108751,-0.25589037623134653
0.01851359728109192,-0.2507493123668324
0.018678896121096335,-0.24560824850231827
0.018844194961100742,-0.24046718463780414
0.019009493801105157,-0.23532612077329002
0.019174793743752534,-0.23151392031879597
0.019340093686399912,-0.22770171986430193
0.019505393629047314,-0.22388951940980792
0.01967069357169469,-0.22007731895531388
0.01983599351434207,-0.21626511850081984
0.020001293192785922,-0.21360840094402173
0.020166592871229776,-0.2109516833872236
0.02033189254967363,-0.20829496583042545
0.020497192228117484,-0.20563824827362734
0.020662491906561338,-0.2029815307168292
0.020827791876785157,-0.2022091486818356
0.020993091847008954,-0.20143676664684193
0.021158391817232773,-0.2006643846118483
0.021323691787456595,-0.19989200257685466
0.021488991757680417,-0.19911962054186103
0.021654291424259654,-0.20151138673760113
0.021819591090838898,-0.20390315293334121
0.02198489075741816,-0.20629491912908132
0.0221501904239974,-0.2086866853248214
0.022315490090576665,-0.2110784515205615
0.022480790074373445,-0.214727885105298
0.022646090058170275,-0.21837731869003446
0.022811390041967076,-0.22202675227477095
0.022976690025763885,-0.2256761858595074
0.023141990009560687,-0.2293256194442439
0.02330728967225546,-0.23537075968496338
0.02347258933495027,-0.24141589992568283
0.02363788899764504,-0.24746104016640227
0.023803188660339848,-0.25350618040712175
0.02396848832303462,-0.2595513206478412
0.024133788306831425,-0.2689958721506277
0.024299088290628226,-0.27844042365341415
0.02446438827442505,-0.2878849751562006
0.024629688258221854,-0.2973295266589871
0.02479498824201866,-0.30677407816177354
0.024960287908597965,-0.31377532618025566
0.025125587575177306,-0.3207765741987378
0.025290887241756634,-0.3277778222172199
0.025456186908335954,-0.334779070235702
0.02562148657491528,-0.34178031825418415
0.02578678654513883,-0.33911569632702526
0.025952086515362398,-0.33645107439986627
0.026117386485585946,-0.33378645247270733
0.026282686455809515,-0.3311218305455484
0.026447986426033063,-0.32845720861838945
0.026613286104477482,-0.31488634043637515
0.026778585782921912,-0.30131547225436073
0.02694388546136634,-0.2877446040723464
0.027109185139810758,-0.27417373589033206
0.027274484818255187,-0.2606028677083177
0.027439784760901528,-0.23896814420259024
0.02760508470354789,-0.21733342069686273
0.02777038464619424,-0.19569869719113525
0.02793568458884059,-0.17406397368540777
0.02810098453148694,-0.1524292501796803
0.02826628423524541,-0.12658122650838638
0.028431583939003885,-0.10073320283709244
0.02859688364276235,-0.07488517916579855
0.028762183346520826,-0.049037155494504624
0.02892748305027929,-0.023189131823210717
0.02909278294373774,0.001315790594648854
0.02925808283719619,0.025820713012508423
0.029423382730654642,0.05032563543036799
0.02958868262411309,0.07483055784822756
0.02975398251757154,0.09933548026608713
0.029919282274444084,0.11526007623508855
0.030084582031316642,0.13118467220408994
0.03024988178818919,0.14710926817309133
0.03041518154506174,0.16303386414209275
0.030580481301934286,0.17895846011109415
0.030745781127366936,0.18849113724668456
0.030911080952799586,0.19802381438227495
0.031076380778232233,0.20755649151786537
0.031241680603664883,0.2170891686534558
0.03140698042909753,0.22662184578904618
