% Model,sim 2.mph
% Version,COMSOL 5.3.1.348
% Date,"Nov 16 2018, 18:01"
% Dimension,1
% Nodes,191
% Expressions,1
% Description,Line graph
% r,Height
0,0.01412605977471469
1.6529868546616075E-4,0.01410204743644761
3.3059737093231803E-4,0.014078035098180527
4.958960563984788E-4,0.014054022759913446
6.611947418646395E-4,0.014030010421646364
8.264934273307968E-4,0.014005998083379283
9.917957785474836E-4,0.013889697164721883
0.0011570981297641739,0.01377339624606448
0.0013224004809808607,0.01365709532740708
0.0014877028321975475,0.013540794408749678
0.0016530051834142342,0.013424493490092277
0.0018183060240382493,0.013268471274666665
0.0019836068646622643,0.013112449059241055
0.0021489077052862793,0.012956426843815441
0.0023142085459102943,0.012800404628389831
0.0024795093865343093,0.01264438241296422
0.0026448082265387307,0.012433029176697663
0.0028101070665431417,0.012221675940431108
0.00297540590654757,0.012010322704164552
0.003140704746551981,0.011798969467897996
0.0033060035865564025,0.01158761623163144
0.0034713035292037765,0.011317701429665794
0.0036366034718511575,0.011047786627700147
0.003801903414498528,0.010777871825734501
0.003967203357145909,0.010507957023768855
0.00413250329979328,0.010238042221803209
0.004297802978237151,0.009921173504721055
0.004463102656681008,0.0096043047876389
0.004628402335124893,0.009287436070556744
0.004793702013568751,0.00897056735347459
0.004959001692012622,0.008653698636392435
0.005124301662236416,0.008327182793069697
0.005289601632460197,0.008000666949746958
0.005454901602684005,0.007674151106424219
0.005620201572907789,0.007347635263101481
0.005785501543131583,0.007021119419778742
0.005950801209710841,0.006648631046728446
0.00611610087629013,0.00627614267367815
0.006281400542869405,0.005903654300627853
0.00644670020944868,0.005531165927577557
0.006611999876027955,0.0051586775545272604
0.006777299859824747,0.004786894328323277
0.006942599843621555,0.004415111102119294
0.0071078998274183465,0.004043327875915311
0.007273199811215155,0.0036715446497113274
0.007438499795011946,0.0032997614235073442
0.007603799457706711,0.002927151860099793
0.007769099120401496,0.002554542296692241
0.007934398783096281,0.0021819327332846896
0.008099698445791049,0.0018093231698771378
0.008264998108485834,0.0014367136064695864
0.008430298092282625,0.0010759105847045925
0.008595598076079437,7.151075629395985E-4
0.008760898059876229,3.543045411746045E-4
0.008926198043673061,-6.49848059038961E-6
0.009091498027469853,-3.6730150235538353E-4
0.009256797694049194,-6.966109673698485E-4
0.009422097360628535,-0.0010259204323843133
0.009587397027207852,-0.001355229897398778
0.009752696693787213,-0.0016845393624132432
0.00991799636036653,-0.002013848827427708
0.010083296330590092,-0.002318716636726697
0.01024859630081363,-0.002623584446025687
0.010413896271037192,-0.0029284522553246757
0.01057919624126073,-0.0032333200646236654
0.010744496211484291,-0.0035381878739226547
0.010909795889928693,-0.003784140002415042
0.01107509556837312,-0.00403009213090743
0.011240395246817522,-0.004276044259399817
0.011405694925261948,-0.004521996387892205
0.01157099460370635,-0.004767948516384592
0.011736294546352714,-0.0049832164026140345
0.011901594488999079,-0.005198484288843476
0.012066894431645443,-0.005413752175072918
0.012232194374291832,-0.005629020061302359
0.012397494316938196,-0.005844287947531801
0.012562794020696669,-0.006000408473617384
0.012728093724455117,-0.006156528999702966
0.012893393428213565,-0.006312649525788548
0.013058693131972013,-0.00646877005187413
0.013223992835730485,-0.006624890577959713
0.013389292729188942,-0.006729087437837327
0.013554592622647424,-0.006833284297714941
0.013719892516105881,-0.006937481157592555
0.013885192409564366,-0.0070416780174701685
0.014050492303022823,-0.007145874877347783
0.014215792059895357,-0.007201059353273191
0.014381091816767892,-0.007256243829198598
0.014546391573640426,-0.007311428305124005
0.01471169133051296,-0.0073666127810494125
0.014876991087385494,-0.00742179725697482
0.015042290912818144,-0.007427467606673752
0.015207590738250794,-0.0074331379563726836
0.015372890563683444,-0.007438808306071616
0.015538190389116094,-0.007444478655770547
0.015703490214548744,-0.0074501490054694796
0.015868788900014898,-0.00742004290745501
0.016034087585481055,-0.007389936809440541
0.01619938627094721,-0.007359830711426071
0.016364684956413363,-0.007329724613411602
0.01652998364187952,-0.007299618515397133
0.016695285993096203,-0.007232023535811
0.016860588344312886,-0.007164428556224867
0.01702589069552957,-0.0070968335766387345
0.017191193046746253,-0.007029238597052601
0.017356495397962936,-0.006961643617466469
0.01752179623858697,-0.006874811975251404
0.017687097079211,-0.006787980333036337
0.017852397919835034,-0.006701148690821271
0.018017698760459066,-0.006614317048606206
0.018182999601083098,-0.00652748540639114
0.01834829844108751,-0.006431342197160569
0.01851359728109192,-0.006335198987929997
0.018678896121096335,-0.006239055778699425
0.018844194961100742,-0.0061429125694688535
0.019009493801105157,-0.0060467693602382815
0.019174793743752534,-0.005941311325988209
0.019340093686399912,-0.0058358532917381365
0.019505393629047314,-0.005730395257488064
0.01967069357169469,-0.0056249372232379915
0.01983599351434207,-0.005519479188987919
0.020001293192785922,-0.0054195946024979055
0.020166592871229776,-0.005319710016007891
0.02033189254967363,-0.005219825429517878
0.020497192228117484,-0.005119940843027864
0.020662491906561338,-0.00502005625653785
0.020827791876785157,-0.004926808638164114
0.020993091847008954,-0.004833561019790379
0.021158391817232773,-0.004740313401416643
0.021323691787456595,-0.004647065783042907
0.021488991757680417,-0.004553818164669172
0.021654291424259654,-0.004468789662844699
0.021819591090838898,-0.004383761161020226
0.02198489075741816,-0.004298732659195753
0.0221501904239974,-0.00421370415737128
0.022315490090576665,-0.004128675655546807
0.022480790074373445,-0.00405567625340424
0.022646090058170275,-0.003982676851261672
0.022811390041967076,-0.003909677449119105
0.022976690025763885,-0.0038366780469765373
0.023141990009560687,-0.00376367864483397
0.02330728967225546,-0.0037000483601136278
0.02347258933495027,-0.0036364180753932847
0.02363788899764504,-0.0035727877906729425
0.023803188660339848,-0.0035091575059526
0.02396848832303462,-0.0034455272212322572
0.024133788306831425,-0.0033919741998668547
0.024299088290628226,-0.0033384211785014526
0.02446438827442505,-0.00328486815713605
0.024629688258221854,-0.003231315135770648
0.02479498824201866,-0.0031777621144052455
0.024960287908597965,-0.003129199563455589
0.025125587575177306,-0.0030806370125059323
0.025290887241756634,-0.003032074461556276
0.025456186908335954,-0.002983511910606619
0.02562148657491528,-0.0029349493596569627
0.02578678654513883,-0.0028912604367580396
0.025952086515362398,-0.0028475715138591164
0.026117386485585946,-0.002803882590960193
0.026282686455809515,-0.0027601936680612697
0.026447986426033063,-0.0027165047451623466
0.026613286104477482,-0.002674590209254536
0.026778585782921912,-0.0026326756733467257
0.02694388546136634,-0.002590761137438915
0.027109185139810758,-0.0025488466015311045
0.027274484818255187,-0.002506932065623294
0.027439784760901528,-0.002467416867338135
0.02760508470354789,-0.0024279016690529755
0.02777038464619424,-0.0023883864707678164
0.02793568458884059,-0.002348871272482657
0.02810098453148694,-0.002309356074197498
0.02826628423524541,-0.0022735623186202107
0.028431583939003885,-0.0022377685630429237
0.02859688364276235,-0.0022019748074656367
0.028762183346520826,-0.0021661810518883496
0.02892748305027929,-0.0021303872963110626
0.02909278294373774,-0.002101401959021305
0.02925808283719619,-0.0020724166217315474
0.029423382730654642,-0.00204343128444179
0.02958868262411309,-0.0020144459471520323
0.02975398251757154,-0.001985460609862275
0.029919282274444084,-0.001964502805677904
0.030084582031316642,-0.001943545001493533
0.03024988178818919,-0.001922587197309162
0.03041518154506174,-0.0019016293931247911
0.030580481301934286,-0.00188067158894042
0.030745781127366936,-0.0018731156233646247
0.030911080952799586,-0.0018655596577888294
0.031076380778232233,-0.0018580036922130339
0.031241680603664883,-0.0018504477266372385
0.03140698042909753,-0.0018428917610614432
